topic,term,ground_truth,method,domain,prediction,candidates,exact_match,fuzzy_similarity,semantic_similarity,top_3_accuracy,top_5_accuracy
topic-2079,fundamentals of psychology,basics of psychology,mas_langgraph,Psychology,Core aspects of psychology,"[""Core aspects of psychology"", ""Principles of psychology"", ""Psychological basics"", ""Basic principles of mental processes""]",False,0.782608695652174,0.7517148852348328,False,False
topic-2000,foundations of developments in european law,principles of European legal development,mas_langgraph,Law,fundamental principles of law,"[""fundamental principles of law"", ""core concepts in law"", ""pioneering ideas in jurisprudence"", ""roots of jurisprudence"", ""origins of legal thought""]",False,0.46376811594202894,0.5639293789863586,False,False
topic-2187,habermas,critical theorist,mas_langgraph,Philosophy,Communicative Action,"[""Communicative Action"", ""Critical Theory"", ""Discourse Ethics""]",False,0.3783783783783784,0.1871153861284256,False,False
topic-3375,trade policy,commercial policy,mas_langgraph,Economics,Tariff regulation,"[""Tariff regulation"", ""Trade agreement"", ""Protectionist measures""]",False,0.2941176470588235,0.48650437593460083,False,False
topic-1514,commercial law,business law,mas_langgraph,Law,Commercial regulation,"[""Commercial regulation"", ""Mercantile law"", ""Trade law""]",False,0.24242424242424243,0.5053714513778687,False,False
topic-2160,heart and vascular diseases,cardiovascular diseases,mas_langgraph,Medicine,Cardiovascular disorders,"[""Cardiovascular disorders"", ""Arterial diseases"", ""Coronary artery disease"", ""Cardiac conditions"", ""Atherosclerotic diseases"", ""Cardiomyopathy""]",False,0.851063829787234,0.925509512424469,False,False
topic-1516,hebrew,ancient Hebrew,mas_langgraph,Linguistics,Biblical Hebrew,"[""Biblical Hebrew"", ""Semitic""]",False,0.5517241379310345,0.8210361003875732,False,False
topic-4237,hebrew bible,Tanakh,mas_langgraph,Biblical Studies,Hebrew Scriptures,"[""Hebrew Scriptures"", ""Old Testament"", ""Tanakh"", ""Torah"", ""Pentateuch""]",False,0.08695652173913049,0.6503115892410278,True,True
topic-12281,attachment,bonding,mas_langgraph,Psychology,Cohesion,"[""Cohesion"", ""Involvement"", ""Affinity"", ""Connection"", ""Bonding"", ""Ties""]",False,0.4,0.48158642649650574,False,True
topic-1517,contemporary philosophy; history of,modern philosophy; historical development,mas_langgraph,Philosophy,Modern philosophy,"[""Modern philosophy"", ""Recent philosophy"", ""Present-day philosophy"", ""Contemporary thought"", ""Present-day thought"", ""Recent thought""]",False,0.5964912280701755,0.7894785404205322,False,False
topic-15002,hedge funds,investment funds,mas_langgraph,Finance,Alternative investment funds,"[""Alternative investment funds"", ""Risk-managed investment funds"", ""Portfolio management companies"", ""Investment vehicles"", ""Private equity firms"", ""High-net-worth investment pools""]",False,0.7272727272727273,0.8585169315338135,False,False
topic-2184,hegel,Hegelian philosophy,mas_langgraph,Philosophy,Dialectic,"[""Dialectic"", ""Idealism"", ""Speculative philosophy"", ""Absolute idealism"", ""Systematic thought""]",False,0.2142857142857143,0.329489529132843,False,False
topic-2045,Heidegger,existential philosopher,mas_langgraph,Philosophy,Martin Heidegger,"[""Martin Heidegger"", ""German Philosopher"", ""Post-Kantian Philosopher"", ""Phenomenological Theorist""]",False,0.3589743589743589,0.2426089644432068,False,False
topic-4252,hermeneutics,interpretive theory,mas_langgraph,Philosophy of Language,Exegesis,"[""Exegesis"", ""Philological Inquiry"", ""Interpretation"", ""Textual Criticism"", ""Semiotics"", ""Critical Discourse Analysis"", ""Linguistic Analysis""]",False,0.2222222222222222,0.25695860385894775,False,False
topic-2326,cerebral/brain haemorrhage,brain bleed,mas_langgraph,Neurology,Intracranial hemorrhage,"[""Brainstem hemorrhage"", ""Intracranial hemorrhage"", ""Hemorrhagic stroke""]",False,0.3529411764705882,0.6271699070930481,False,False
topic-7703,brain,cerebrum,mas_langgraph,Neuroscience,Cerebral cortex,"[""Cerebral cortex"", ""Cerebellum"", ""Cerebral hemispheres"", ""Encephalon"", ""Neocortex"", ""Cerebrum""]",False,0.5217391304347826,0.26561740040779114,False,False
topic-2052,brain and behaviour,neurobehavioral science,mas_langgraph,Psychology,Cerebral function,"[""Neurological activity"", ""Cerebral function"", ""Mental state"", ""Mental process"", ""Psychological response""]",False,0.5,0.39809608459472656,False,False
topic-8944,brain damage,brain injury,mas_langgraph,Neurology,Central nervous system damage,"[""Central nervous system damage"", ""Cerebral injury"", ""Traumatic brain injury"", ""Neuropathic harm"", ""Encephalopathy""]",False,0.29268292682926833,0.6187135577201843,False,False
topic-15523,recovery (in long term psychiatry),rehabilitation,mas_langgraph,Psychiatry,Rehabilitation,"[""Rehabilitation"", ""Remission"", ""Renewal"", ""Redress""]",True,1.0,1.0,True,True
topic-5044,scalp cooling,head cooling,mas_langgraph,Medicine,Cooling cap therapy,"[""Cooling cap therapy"", ""Low temperature therapy"", ""Temperature regulation technique"", ""Cold cap treatment""]",False,0.4516129032258065,0.6509206891059875,False,False
topic-5630,horkheimer,Frankfurt School theorist,mas_langgraph,Philosophy,Adorno,"[""Korsch"", ""Adorno"", ""Marcuse""]",False,0.19354838709677424,0.2554370164871216,False,False
topic-7421,household economics,family economics,mas_langgraph,Economics,Household budgeting,"[""Household budgeting"", ""Family finance"", ""Personal finance""]",False,0.22857142857142854,0.5384154319763184,False,False
topic-1519,assistance,support services,mas_langgraph,Psychology,Aid,"[""Aid"", ""Help"", ""Support""]",False,0.10526315789473684,0.46835383772850037,False,False
topic-9122,human resource development,talent development,mas_langgraph,Organizational Behavior,Employee Growth and Development,"[""Employee Growth and Development"", ""Organizational Capacity Building"", ""Professional Development Framework"", ""Human Capital Investment""]",False,0.6122448979591837,0.4628051519393921,False,False
topic-2264,human resource management,personnel management,mas_langgraph,Organizational Behavior,Human capital management,"[""Human capital management"", ""Staff management"", ""Personnel administration"", ""Employee relations""]",False,0.5909090909090908,0.5315577387809753,False,False
topic-1898,humanitarian intervention,humanitarian aid,mas_langgraph,International Relations,Humanitarian aid,"[""Humanitarian aid"", ""Human rights intervention""]",True,1.0,1.0,True,True
topic-1520,law governing matrimonial property rights,marital property law,mas_langgraph,Law,Spousal Property Rights,"[""Spousal Property Rights"", ""Matrimonial Settlement Agreement"", ""Marital Property Act"", ""Community Property Law"", ""Inheritance Laws""]",False,0.5581395348837209,0.7734766006469727,False,False
topic-8461,hybrid organization,mixed organization,mas_langgraph,Organizational Studies,Interorganizational unit,"[""Interorganizational unit"", ""Collaborative venture"", ""Partnership entity"", ""Mixed entity"", ""Blended structure"", ""Merged entity""]",False,0.6666666666666667,0.5428037643432617,False,False
topic-7321,hyperactivity,overactivity,mas_langgraph,Psychology,Fidgetiness,"[""Fidgetiness"", ""Excess energy"", ""Restlessness"", ""Agitation"", ""Dysregulation""]",False,0.26086956521739135,0.3754364848136902,False,False
topic-2814,ict,information and communication technology,mas_langgraph,Information Technology,byte,"[""byte"", ""digit""]",False,0.09090909090909094,0.25500404834747314,False,False
topic-9641,ICT and labour,digital labor,mas_langgraph,Information Systems Management,Organizational computing and workforce,"[""Organizational computing and workforce"", ""Computing and human resources"", ""Technological and industrial relations""]",False,0.3529411764705882,0.5158751606941223,False,False
topic-2815,ict in education,educational technology,mas_langgraph,Education Technology,Teaching Technology,"[""Teaching Technology"", ""Educational Computing"", ""Educational Software"", ""Innovation""]",False,0.7317073170731707,0.8320165872573853,False,False
topic-5805,ict management,IT administration,mas_langgraph,Information Systems Management,Information systems governance,"[""Information systems governance"", ""Network infrastructure control"", ""Cybersecurity compliance"", ""System integration coordination"", ""Data security protocols""]",False,0.3829787234042554,0.5664011240005493,False,False
topic-4165,identity,self-concept,mas_langgraph,Psychology,Self-concept,"[""Sense of self"", ""Self-concept"", ""Autonomy""]",True,1.0,1.0000001192092896,True,True
topic-10263,identity management,IdM,mas_langgraph,Information Systems Management,Identity verification process,"[""Identity verification process"", ""Digital persona management"", ""Personal data administration"", ""Access rights management""]",False,0.125,0.2342955470085144,False,False
topic-3401,imf,international financial institution,mas_langgraph,International Monetary Finance,International financial architecture,"[""International financial architecture"", ""Financial stability framework"", ""International monetary regime"", ""Bretton Woods system""]",False,0.7887323943661972,0.7738271355628967,False,False
topic-8002,inculturation,cultural adaptation,mas_langgraph,Theology,Acculturation,"[""Acculturation"", ""Assimilation"", ""Culturalization"", ""Syncretism"", ""Incorporation"", ""Integration""]",False,0.6875,0.39237114787101746,False,False
topic-2151,industrial networks,industrial connections,mas_langgraph,Engineering,Supply chain networks,"[""Supply chain networks"", ""Manufacturing systems"", ""Industrial complexes"", ""Process networks""]",False,0.4651162790697675,0.40643543004989624,False,False
topic-1522,industrial organization,industrial economics,mas_langgraph,Economics,Industrial arrangement,"[""Industrial arrangement"", ""Organizational setup"", ""Production system"", ""Business structure"", ""Corporate framework""]",False,0.6190476190476191,0.6821832656860352,False,False
topic-5621,computer science and ethics,ethical computing,mas_langgraph,Information Technology Ethics,Information Technology Ethics,"[""Information Technology Ethics"", ""Digital Responsibility"", ""Technical Decision Making"", ""Software Development Integrity""]",False,0.30434782608695654,0.6602878570556641,False,False
topic-1525,computer science law,IT law,mas_langgraph,Computer Science & Law,Information technology law,"[""Information technology law"", ""Software patent law"", ""Technological jurisprudence"", ""Computational ethics"", ""Intellectual property regulation""]",False,0.375,0.6992853879928589,False,False
topic-2340,information and communication technology in education,educational technology,mas_langgraph,Information Technology Education,Educational technology,"[""Educational technology"", ""Ed-tech integration"", ""Instructional computing"", ""Digital learning resources""]",True,1.0,1.0,True,True
topic-1526,information management,data management,mas_langgraph,Information Systems Management,Organizational knowledge management,"[""Organizational knowledge management"", ""Digital asset management"", ""Systematic data management"", ""Data governance""]",False,0.56,0.4679468870162964,False,False
topic-2827,information processes,information processing,mas_langgraph,Information Systems,Knowledge flows,"[""Knowledge flows"", ""Data transmission"", ""Computerized data handling"", ""Digital data exchange""]",False,0.2702702702702703,0.37759363651275635,False,False
topic-1527,information law,data law,mas_langgraph,Law,Data protection legislation,"[""Telecommunications law"", ""Digital rights law"", ""Data protection legislation""]",False,0.4,0.6658554077148438,False,False
topic-1528,information systems,data management systems,mas_langgraph,Computer Science,IT systems,"[""IT systems"", ""Data management systems"", ""Software applications""]",False,0.5454545454545454,0.42619016766548157,True,True
topic-16722,Information Systems Management,IT management,mas_langgraph,Information Systems Management belongs to:,Computer Information Technology Management,"[""Computer Information Technology Management"", ""Organizational Information Resource Management"", ""Data Center Operations Management"", ""IT Governance and Oversight""]",False,0.47272727272727283,0.7332710027694702,False,False
topic-1529,information technology,IT,mas_langgraph,Computer Science,Technology,"[""Technology"", ""Informatics"", ""Computing"", ""IT""]",False,0.16666666666666663,0.30803677439689636,False,True
topic-2054,data processing,information processing,mas_langgraph,Computer Science,Processing of data,"[""Processing of data"", ""Digital processing"", ""Data transformation"", ""Computational analysis"", ""Algorithmic manipulation"", ""Numerical computation""]",False,0.5,0.7848698496818542,False,False
