topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,recall_at_3,recall_at_5,precision_at_5,mrr,fuzzy_similarity,semantic_similarity,top_3_accuracy,top_5_accuracy
topic-6661,working conditions,employment conditions,wordnet_direct,,[],0,2.9325485229492188e-05,False,False,False,False,0.0,0.0,0.0,0.0675795972347259,False,False
topic-6661,working conditions,employment conditions,embedding_wordnet,conditions,"[""conditions"", ""condition"", ""working principle"", ""in condition"", ""working rule""]",5,0.0164365768432617,False,False,False,False,0.0,0.0,0.6666666666666667,0.6536450386047363,False,False
topic-6661,working conditions,employment conditions,llm_zero_shot,Environment,"[""Environment"", ""Setting"", ""Context"", ""Situation"", ""Workspace""]",5,0.5458106994628906,False,False,False,False,0.0,0.0,0.375,0.2985168695449829,False,False
topic-6661,working conditions,employment conditions,llm_expansion,employment,"[""employment"", ""occupational"", ""occupational disease"", ""occupational hazard"", ""workplace""]",5,0.8606736660003662,False,False,False,False,0.0,0.0,0.6451612903225806,0.7456852197647095,False,False
topic-6661,working conditions,employment conditions,llm_rerank,Workplace Conditions,"[""Workplace Conditions"", ""Employment Situation"", ""Job Setting"", ""Physical Workplace"", ""Occupational Environment""]",5,0.9576377868652344,False,False,False,False,0.0,0.0,0.7804878048780488,0.8095659017562866,False,False
topic-6661,working conditions,employment conditions,hybrid_fusion,Job Conditions,"[""Job Conditions"", ""operating conditions"", ""employment situation"", ""Industrial Conditions"", ""Job Dynamics""]",5,2.767396926879883,False,False,False,False,0.0,0.0,0.7804878048780488,0.9148415327072144,False,False
topic-6661,working conditions,employment conditions,mas_base,conditions,"[""conditions"", ""Workplace Conditions"", ""condition"", ""in condition"", ""working principle""]",5,0.9368834495544434,False,False,False,False,0.0,0.0,0.6829268292682926,0.8095659017562866,False,False
topic-6661,working conditions,employment conditions,mas_llm_ranker,Workplace Conditions,"[""Workplace Conditions"", ""Occupational Environment"", ""Job Setting"", ""Environmental Factors"", ""conditions""]",5,3.0226895809173584,False,False,False,False,0.0,0.0,0.6829268292682926,0.8095659017562866,False,False
topic-6661,working conditions,employment conditions,mas_safe_hybrid,Workplace Conditions,"[""Workplace Conditions"", ""conditions"", ""condition"", ""working principle"", ""in condition""]",5,2.995673418045044,False,False,False,False,0.0,0.0,0.6829268292682926,0.8095659017562866,False,False
topic-1300,work participation,employment participation,same_term,work participation,"[""work participation""]",1,2.384185791015625e-06,False,False,False,False,0.0,0.0,0.7142857142857143,0.8129706978797913,False,False
topic-1300,work participation,employment participation,wordnet_direct,,[],0,2.765655517578125e-05,False,False,False,False,0.0,0.0,0.0,0.1885563433170318,False,False
topic-1300,work participation,employment participation,embedding_wordnet,participation,"[""participation"", ""workplace"", ""working group"", ""group participation"", ""participate""]",5,0.0178680419921875,False,False,False,False,0.0,0.0,0.7027027027027026,0.6653273105621338,False,False
topic-1300,work participation,employment participation,llm_zero_shot,Participation Rate,"[""Participation Rate"", ""Employment Status"", ""Workforce Engagement"", ""Occupational Involvement"", ""Labor Force Participation""]",5,0.6819479465484619,False,False,False,False,0.0,0.0,0.6938775510204082,0.7793296575546265,False,False
topic-1300,work participation,employment participation,llm_expansion,participation,"[""participation"", ""occupational"", ""unemployment rate"", ""workplace"", ""workforce""]",5,0.8822445869445801,False,False,False,False,0.0,0.0,0.7027027027027026,0.6653273105621338,False,False
topic-1300,work participation,employment participation,llm_rerank,Occupational Participation,"[""Occupational Participation"", ""Participation in the Labor Force"", ""Productivity Participation"", ""Labor Market Participation"", ""Workforce Engagement""]",5,1.0269148349761963,False,False,False,False,0.0,0.0,0.76,0.776241660118103,False,False
topic-1300,work participation,employment participation,hybrid_fusion,Workforce Participation,"[""Workforce Participation"", ""Participation in the Labor Force"", ""Productivity Participation"", ""Participation in the Labor Market"", ""productive involvement""]",5,2.9968185424804688,False,False,False,False,0.0,0.0,0.6808510638297872,0.8480635285377502,False,False
topic-1300,work participation,employment participation,mas_base,participation,"[""participation"", ""Occupational Participation"", ""Productivity Participation"", ""group participation"", ""Labor Market Participation""]",5,0.9919543266296388,False,False,False,False,0.0,0.0,0.76,0.776241660118103,False,False
topic-1300,work participation,employment participation,mas_llm_ranker,participation,"[""participation"", ""work"", ""employment"", ""Occupational Participation"", ""Labor Market Participation""]",5,3.7185540199279785,False,False,False,False,0.0,0.0,0.76,0.776241660118103,False,False
topic-1300,work participation,employment participation,mas_safe_hybrid,Occupational Participation,"[""Occupational Participation"", ""participate"", ""participation"", ""Participation in the Labor Force"", ""workplace""]",5,3.7152507305145264,False,False,False,False,0.0,0.0,0.7027027027027026,0.7678277492523193,False,False
topic-1301,labour law,employment law,same_term,labour law,"[""labour law""]",1,1.6689300537109375e-06,False,False,False,False,0.0,0.0,0.5,0.7771340608596802,False,False
topic-1301,labour law,employment law,wordnet_direct,,[],0,2.86102294921875e-05,False,False,False,False,0.0,0.0,0.0,0.0949822664260864,False,False
topic-1301,labour law,employment law,embedding_wordnet,labour,"[""labour"", ""labor contract"", ""labouring"", ""labor agreement"", ""labor""]",5,0.0159120559692382,False,False,False,False,0.0,0.0,0.4137931034482759,0.604121744632721,False,False
topic-1301,labour law,employment law,llm_zero_shot,Employment Law,"[""Employment Law"", ""Workplace Legislation"", ""Labor Code"", ""Occupational Law"", ""Regulation of Work""]",5,0.6558189392089844,True,True,True,True,0.2,1.0,1.0,0.9999999403953552,True,True
topic-1301,labour law,employment law,llm_expansion,employment,"[""employment"", ""employer"", ""labor agreement"", ""workplace"", ""labor contract""]",5,0.8547468185424805,False,False,False,False,0.0,0.0,0.8333333333333335,0.7500579357147217,False,False
topic-1301,labour law,employment law,llm_rerank,Employment Law,"[""Employment Law"", ""Labour Code"", ""Workplace Legislation"", ""Regulation of Work"", ""Industrial Relations Law""]",5,1.008993148803711,True,True,True,True,0.2,1.0,1.0,0.9999999403953552,True,True
topic-1301,labour law,employment law,hybrid_fusion,Labor Law,"[""Labor Law"", ""Employment Law"", ""Labour Relations"", ""Employment Legislation"", ""Occupational Law""]",5,3.0114521980285645,False,True,True,True,0.2,0.5,1.0,0.9999999403953552,True,True
topic-1301,labour law,employment law,mas_base,labour,"[""labour"", ""Employment Law"", ""Labour Standards"", ""labouring"", ""labor""]",5,0.9895143508911132,False,True,True,True,0.2,0.5,1.0,0.9999999403953552,True,True
topic-1301,labour law,employment law,mas_llm_ranker,Employment Law,"[""Employment Law"", ""Occupational Law"", ""Industrial Relations Law"", ""Workplace Legislation"", ""Human Resources Law""]",5,3.420597791671753,True,True,True,True,0.2,1.0,1.0,0.9999999403953552,True,True
topic-1301,labour law,employment law,mas_safe_hybrid,Employment Law,"[""Employment Law"", ""labour"", ""Occupational Law"", ""labor contract"", ""labor agreement""]",5,2.8188364505767822,True,True,True,True,0.2,1.0,1.0,0.9999999403953552,True,True
topic-1303,reduction of working hours,workweek reduction,same_term,reduction of working hours,"[""reduction of working hours""]",1,1.9073486328125e-06,False,False,False,False,0.0,0.0,0.409090909090909,0.7307581901550293,False,False
topic-1303,reduction of working hours,workweek reduction,wordnet_direct,,[],0,4.458427429199219e-05,False,False,False,False,0.0,0.0,0.0,0.099708542227745,False,False
topic-1303,reduction of working hours,workweek reduction,embedding_wordnet,work time,"[""work time"", ""reduction"", ""reducing"", ""small hours"", ""hours""]",5,0.0184080600738525,False,False,False,False,0.0,0.0,0.6666666666666667,0.4953659772872925,False,False
topic-1303,reduction of working hours,workweek reduction,llm_zero_shot,Shortening,"[""Shortening"", ""Condensing"", ""Reduction"", ""Short-term arrangement"", ""Compressed workweek""]",5,0.626798152923584,False,False,False,False,0.0,0.0,0.6666666666666667,0.772386908531189,False,False
topic-1303,reduction of working hours,workweek reduction,llm_expansion,workload,"[""workload"", ""scheduling"", ""take time off"", ""hours"", ""work time""]",5,0.9184157848358154,False,False,False,False,0.0,0.0,0.5185185185185186,0.5044409036636353,False,False
topic-1303,reduction of working hours,workweek reduction,llm_rerank,Hours reduction,"[""Hours reduction"", ""Hourly workload reduction"", ""Shortening of work hours"", ""Working time decrease"", ""Labor hour diminishment""]",5,1.0676851272583008,False,False,False,False,0.0,0.0,0.7272727272727273,0.6618303656578064,False,False
topic-1303,reduction of working hours,workweek reduction,hybrid_fusion,Hours reduction,"[""Hours reduction"", ""Hours reduction policy"", ""Compensation for reduced hours"", ""Shortening of work hours"", ""Reduced work schedule""]",5,3.211650848388672,False,False,False,False,0.0,0.0,0.7272727272727273,0.7583277225494385,False,False
topic-1303,reduction of working hours,workweek reduction,mas_base,Hours reduction,"[""Hours reduction"", ""Shortening of work hours"", ""Hourly workload reduction"", ""Working time decrease"", ""Labor hour diminishment""]",5,1.057797908782959,False,False,False,False,0.0,0.0,0.7272727272727273,0.6618303656578064,False,False
topic-1303,reduction of working hours,workweek reduction,mas_llm_ranker,Hours reduction,"[""Hours reduction"", ""half-hourly"", ""hourly"", ""timework"", ""work day""]",5,4.168606996536255,False,False,False,False,0.0,0.0,0.7272727272727273,0.6618304252624512,False,False
topic-1303,reduction of working hours,workweek reduction,mas_safe_hybrid,Hours reduction,"[""Hours reduction"", ""Shortening of work hours"", ""work time"", ""reduction"", ""half-hourly""]",5,4.159904003143311,False,False,False,False,0.0,0.0,0.7272727272727273,0.6618303656578064,False,False
topic-1302,industrial/labour relations,employment relations,same_term,industrial/labour relations,"[""industrial/labour relations""]",1,1.6689300537109375e-06,False,False,False,False,0.0,0.0,0.5217391304347826,0.7138761281967163,False,False
topic-1302,industrial/labour relations,employment relations,wordnet_direct,,[],0,2.9802322387695312e-05,False,False,False,False,0.0,0.0,0.0,0.0961259230971336,False,False
topic-1302,industrial/labour relations,employment relations,embedding_wordnet,industrial union,"[""industrial union"", ""industrial"", ""labour"", ""industrialise"", ""labor union""]",5,0.0154633522033691,False,False,False,False,0.0,0.0,0.3888888888888888,0.5231779217720032,False,False
topic-1302,industrial/labour relations,employment relations,llm_zero_shot,Workplace Relations,"[""Workplace Relations"", ""Industrial Relations"", ""Labor-Management Relations"", ""Employment Relations"", ""Workforce Dynamics""]",5,0.6586580276489258,False,True,False,True,0.2,0.25,1.0,0.9999998807907104,False,True
topic-1302,industrial/labour relations,employment relations,llm_expansion,workplace,"[""workplace"", ""workforce"", ""labour"", ""employment"", ""industrial""]",5,0.8945326805114746,False,False,False,False,0.0,0.0,0.6666666666666667,0.7189608812332153,False,False
topic-1302,industrial/labour relations,employment relations,llm_rerank,Industrial Relations,"[""Industrial Relations"", ""Labor-Management Relations"", ""Employment Relations"", ""Occupational Relations"", ""Workplace Dynamics""]",5,1.0060200691223145,False,True,True,True,0.2,0.3333333333333333,1.0,0.9999998807907104,True,True
topic-1302,industrial/labour relations,employment relations,hybrid_fusion,Industrial Relations,"[""Industrial Relations"", ""Labor Relations"", ""Labor-Management Relations"", ""Industrial Relations Management"", ""Employment Relations""]",5,3.004206418991089,False,True,False,True,0.2,0.2,1.0,0.9999998807907104,False,True
topic-1302,industrial/labour relations,employment relations,mas_base,Industrial Relations,"[""Industrial Relations"", ""Organizational Labor Relations"", ""Labor-Management Relations"", ""industrial union"", ""Occupational Relations""]",5,1.0107638835906982,False,False,False,False,0.0,0.0,0.6956521739130435,0.7736132740974426,False,False
topic-1302,industrial/labour relations,employment relations,mas_llm_ranker,industrial union,"[""industrial union"", ""Industrial Relations"", ""Labor-Management Relations"", ""Occupational Relations"", ""Employment Relations""]",5,4.351929903030396,False,True,False,True,0.2,0.2,1.0,0.9999998807907104,False,True
topic-1302,industrial/labour relations,employment relations,mas_safe_hybrid,Industrial Relations,"[""Industrial Relations"", ""Labor-Management Relations"", ""industrial union"", ""Employment Relations"", ""Occupational Relations""]",5,4.33243989944458,False,True,False,True,0.2,0.25,1.0,0.9999998807907104,False,True
topic-1305,working conditions creation,quality of worklife,same_term,working conditions creation,"[""working conditions creation""]",1,1.9073486328125e-06,False,False,False,False,0.0,0.0,0.2608695652173913,0.3147099018096924,False,False
topic-1305,working conditions creation,quality of worklife,wordnet_direct,,[],0,2.7418136596679688e-05,False,False,False,False,0.0,0.0,0.0,0.0429304651916027,False,False
topic-1305,working conditions creation,quality of worklife,embedding_wordnet,conditions,"[""conditions"", ""condition"", ""in condition"", ""economic condition"", ""working rule""]",5,0.0154051780700683,False,False,False,False,0.0,0.0,0.3870967741935484,0.3140332400798797,False,False
topic-1305,working conditions creation,quality of worklife,llm_zero_shot,Environmental Setup,"[""Environmental Setup"", ""Organizational Culture"", ""Job Environment"", ""Workplace Establishment"", ""Employment Context""]",5,0.6253888607025146,False,False,False,False,0.0,0.0,0.3414634146341463,0.457187294960022,False,False
